2022-07-25 14:28:18,Friends of Cornchip ,new_nation_with_pop,valid,3501,103,0.3115630029933527
2022-07-25 14:28:18,Friends of Cornchip ,new_nation_with_pop,valid,3601,106,0.3113681050017476
2022-07-25 14:28:19,Friends of Cornchip ,new_nation_with_pop,valid,3701,109,0.3356636699754745
2022-07-25 14:28:19,Friends of Cornchip ,new_nation_with_pop,valid,3801,114,0.3619888649554923
2022-07-25 14:28:19,Friends of Cornchip ,new_nation_with_pop,valid,3901,118,0.38312545605003834
2022-07-25 14:28:20,Friends of Cornchip ,new_nation_with_pop,valid,4001,122,0.4153229419607669
2022-07-25 14:28:20,Friends of Cornchip ,new_nation_with_pop,valid,4101,127,0.4623871159274131
2022-07-25 14:28:21,Friends of Cornchip ,new_nation_with_pop,valid,4201,131,0.5012781739933416
2022-07-25 14:28:21,Friends of Cornchip ,new_nation_with_pop,valid,4301,138,0.5356617929646745
2022-07-25 14:28:22,Friends of Cornchip ,new_nation_with_pop,valid,4401,145,0.5895915220025927
2022-07-25 14:28:23,Friends of Cornchip ,new_nation_with_pop,valid,4501,153,0.6617368790321052
2022-07-25 14:28:23,Friends of Cornchip ,new_nation_with_pop,valid,4601,167,0.8268349809804931
2022-07-25 14:28:24,Friends of Cornchip ,new_nation_with_pop,valid,4701,176,0.888523508911021
2022-07-25 14:28:25,Friends of Cornchip ,new_nation_with_pop,valid,4801,179,0.9876456740312278
2022-07-25 14:28:25,Friends of Cornchip ,new_nation_n_states,valid,1,49789000,0.004175898036919534
2022-07-25 14:28:25,Friends of Cornchip ,new_nation_n_states,valid,2,95400000,0.014412298914976418
2022-07-25 14:28:25,Friends of Cornchip ,new_nation_n_states,valid,3,142148000,0.03458023502025753
2022-07-25 14:28:25,Friends of Cornchip ,new_nation_n_states,valid,4,176017000,0.06611498002894223
2022-07-25 14:28:26,Friends of Cornchip ,new_nation_n_states,valid,5,222765000,0.10566735407337546
2022-07-25 14:28:26,Friends of Cornchip ,new_nation_n_states,valid,6,266710000,0.1553529129596427
2022-07-25 14:28:26,Friends of Cornchip ,new_nation_n_states,valid,7,310215000,0.21699190500658005
2022-07-25 14:28:26,Friends of Cornchip ,new_nation_n_states,valid,8,343903000,0.28677468199748546
2022-07-25 14:28:27,Friends of Cornchip ,new_nation_n_states,valid,9,383628000,0.36986692203208804
2022-07-25 14:28:27,Friends of Cornchip ,new_nation_n_states,valid,10,417199000,0.47383730893488973
2022-07-25 14:28:28,Friends of Cornchip ,new_nation_n_states,valid,11,453297000,0.5811203569173813
2022-07-25 14:28:28,Friends of Cornchip ,new_nation_n_states,valid,12,489818000,0.6784320189617574
2022-07-25 14:28:29,Friends of Cornchip ,new_nation_n_states,valid,13,523389000,0.8302877459209412
2022-07-25 14:28:30,Friends of Cornchip ,new_nation_n_states,valid,14,559487000,0.9356446220772341
2022-07-25 14:28:31,Friends of Cornchip ,new_nation_n_states,valid,15,589199000,1.0867037989664823
2022-07-25 14:28:32,Friends of Cornchip ,new_nation_n_states,valid,16,627141000,1.2358230439713225
2022-07-25 14:28:34,Friends of Cornchip ,new_nation_n_states,valid,17,671607000,1.5089423559838906
2022-07-25 14:28:35,Friends of Cornchip ,new_nation_n_states,valid,18,718355000,1.5684959589270875
2022-07-25 14:28:37,Friends of Cornchip ,new_nation_n_states,valid,19,752043000,1.8166525290580466
2022-07-25 14:28:39,Friends of Cornchip ,new_nation_n_states,valid,20,791768000,1.9737716569798067
2022-07-25 14:28:42,Friends of Cornchip ,new_nation_n_states,valid,21,822511000,2.287904444965534
2022-07-25 14:28:44,Friends of Cornchip ,new_nation_n_states,valid,22,860389000,2.391499188961461
2022-07-25 14:28:47,Friends of Cornchip ,new_nation_n_states,valid,23,898829000,2.9148730520391837
2022-07-25 14:28:50,Friends of Cornchip ,new_nation_n_states,valid,24,932399000,3.1128340910654515
2022-07-25 14:28:53,Friends of Cornchip ,new_nation_n_states,valid,25,967615000,3.3118115320103243
2022-07-25 14:28:57,Friends of Cornchip ,new_nation_n_states,valid,26,998166000,3.5493593600112945
2022-07-25 14:29:01,Friends of Cornchip ,new_nation_n_states,valid,27,1037055000,3.905187983997166
2022-07-25 14:29:05,Friends of Cornchip ,new_nation_n_states,valid,28,1067396000,4.17071672109887
2022-07-25 14:29:09,Friends of Cornchip ,new_nation_n_states,valid,29,1097005000,4.359972237958573
2022-07-25 14:29:14,Friends of Cornchip ,new_nation_n_states,valid,30,1134128000,4.666186605929397
2022-07-25 14:29:19,Friends of Cornchip ,new_nation_n_states,valid,31,1175658000,4.900213000015356
2022-07-25 14:29:24,Friends of Cornchip ,new_nation_n_states,timeout,32,,,computation did not complete in 5 seconds or less
2022-07-25 14:29:38,Pretty Pandas,new_nation_with_pop,error,,,,"exception: expected an indented block (new_nation_with_pop.py, line 31)"
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,1,49789000,0.00439456501044333
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,2,76926000,0.004494069959037006
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,3,118712000,0.004407268017530441
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,4,154428000,0.0043942349730059505
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,5,191738000,0.00459939194843173
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,6,222289000,0.004459762945771217
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,7,261178000,0.004333329037763178
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,8,299056000,0.004484441946260631
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,9,337496000,0.004289792967028916
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,10,371066000,0.004736658069305122
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,11,406282000,0.0048657230800017715
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,12,437025000,0.004598499974235892
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,13,474763000,0.004432233981788158
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,14,510737000,0.004671628936193883
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,15,554742000,0.00469366495963186
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,16,597338000,0.004657676094211638
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,17,627679000,0.004702155943959951
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,18,657288000,0.005132307996973395
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,19,688100000,0.0048559780698269606
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,20,735941000,0.004703953978605568
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,21,768666000,0.005121145979501307
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,22,806608000,0.004727450083009899
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,23,846485000,0.005107371951453388
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,24,886275000,0.005318854935467243
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,25,920497000,0.0052758659003302455
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,26,957227000,0.0054310179548338056
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,27,988544000,0.005449533928185701
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,28,1022247000,0.005656424909830093
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,29,1064654000,0.005692522972822189
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,30,1098916000,0.005744956084527075
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,31,1128357000,0.006163959042169154
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,32,1165524000,0.006177750998176634
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,33,1195133000,0.006266634911298752
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,34,1221139000,0.006424781051464379
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,35,1248626000,0.006616865051910281
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,36,1295909000,0.006607692106626928
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,37,1323124000,0.0069320640759542584
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,38,1359635000,0.007479680003598332
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,39,1387110000,0.00747719407081604
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,40,1426835000,0.007968925056047738
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,41,1460523000,0.007741626002825797
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,42,1507927000,0.008350246003828943
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,43,1555923000,0.008398514008149505
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,44,1602671000,0.008975973934866488
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,45,1634388000,0.009117719018831849
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,46,1683288000,0.00934892799705267
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,47,1727233000,0.009549204027280211
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,48,1770738000,0.009876810014247894
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,49,1804309000,0.010207892977632582
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,50,1840407000,0.010456352028995752
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,51,1869166000,0.010828569997102022
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,52,1894595000,0.011199989006854594
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,53,1919772000,0.011656953021883965
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,54,1959390000,0.01184840896166861
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,55,1984340000,0.012217217939905822
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,56,2034065000,0.012604132061824203
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,57,2066112000,0.013129723956808448
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,58,2104074000,0.013445855001918972
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,59,2151981000,0.01370556594338268
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,60,2193097000,0.01417517603840679
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,61,2228526000,0.014551594969816506
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,62,2268062000,0.0152764399535954
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,63,2291931000,0.01578232110477984
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,64,2320872000,0.016441939980722964
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,65,2344167000,0.016838168958202004
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,66,2381341000,0.017347118933685124
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,67,2404015000,0.017775806947611272
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,68,2434703000,0.018315735971555114
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,69,2457032000,0.018919023917987943
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,70,2478724000,0.019401763915084302
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,71,2500274000,0.02006396697834134
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,72,2521394000,0.020943025941960514
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,73,2556047000,0.021560593973845243
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,74,2576341000,0.02157877490390092
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,75,2596617000,0.022757913102395833
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,76,2637759000,0.02347706409636885
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,77,2665539000,0.02435902296565473
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,78,2694985000,0.02422844502143562
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,79,2722720000,0.02975075109861791
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,80,2772496000,0.026201356085948646
2022-07-25 14:29:38,Pretty Pandas,new_nation_n_states,valid,81,2792257000,0.02739233896136284
2022-07-25 14:29:39,Pretty Pandas,new_nation_n_states,valid,82,2823021000,0.027049315976910293
2022-07-25 14:29:39,Pretty Pandas,new_nation_n_states,valid,83,2867734000,0.028210440068505704
2022-07-25 14:29:39,Pretty Pandas,new_nation_n_states,valid,84,2915637000,0.028742150985635817
2022-07-25 14:29:39,Pretty Pandas,new_nation_n_states,valid,85,2953261000,0.029515438014641404
2022-07-25 14:29:39,Pretty Pandas,new_nation_n_states,valid,86,2972362000,0.029978142003528774
2022-07-25 14:29:39,Pretty Pandas,new_nation_n_states,valid,87,2990876000,0.030828810995444655
2022-07-25 14:29:39,Pretty Pandas,new_nation_n_states,valid,88,3009291000,0.03140228206757456
2022-07-25 14:29:39,Pretty Pandas,new_nation_n_states,valid,89,3032686000,0.03281541704200208
2022-07-25 14:29:39,Pretty Pandas,new_nation_n_states,valid,90,3082385000,0.03311378101352602
2022-07-25 14:29:39,Pretty Pandas,new_nation_n_states,valid,91,3116513000,0.03385367302689701
2022-07-25 14:29:39,Pretty Pandas,new_nation_n_states,valid,92,3135353000,0.034866800997406244
2022-07-25 14:29:39,Pretty Pandas,new_nation_n_states,valid,93,3163147000,0.03627373103518039
2022-07-25 14:29:39,Pretty Pandas,new_nation_n_states,valid,94,3212574000,0.03650902002118528
2022-07-25 14:29:39,Pretty Pandas,new_nation_n_states,valid,95,3259285000,0.03746867796871811
2022-07-25 14:29:39,Pretty Pandas,new_nation_n_states,valid,96,3283493000,0.038579075946472585
2022-07-25 14:29:39,Pretty Pandas,new_nation_n_states,valid,97,3313466000,0.03908145090099424
2022-07-25 14:29:39,Pretty Pandas,new_nation_n_states,valid,98,3337328000,0.040237570996396244
2022-07-25 14:29:39,Pretty Pandas,new_nation_n_states,valid,99,3384529000,0.041664054966531694
2022-07-25 14:29:39,Pretty Pandas,new_nation_n_states,valid,100,3420231000,0.042508014012128115
2022-07-25 14:29:52,DynamicDuo,new_nation_with_pop,valid,1,1,0.004150661057792604
2022-07-25 14:29:52,DynamicDuo,new_nation_with_pop,valid,101,3,0.004197934060357511
2022-07-25 14:29:52,DynamicDuo,new_nation_with_pop,valid,201,6,0.00472763495054096
2022-07-25 14:29:52,DynamicDuo,new_nation_with_pop,valid,301,9,0.005917223985306919
2022-07-25 14:29:52,DynamicDuo,new_nation_with_pop,valid,401,11,0.006833910942077637
2022-07-25 14:29:52,DynamicDuo,new_nation_with_pop,valid,501,14,0.00872328004334122
2022-07-25 14:29:52,DynamicDuo,new_nation_with_pop,valid,601,17,0.010933111072517931
2022-07-25 14:29:52,DynamicDuo,new_nation_with_pop,valid,701,20,0.013753984938375652
2022-07-25 14:29:52,DynamicDuo,new_nation_with_pop,valid,801,22,0.016031208913773298
2022-07-25 14:29:52,DynamicDuo,new_nation_with_pop,valid,901,25,0.02089996705763042
2022-07-25 14:29:52,DynamicDuo,new_nation_with_pop,valid,1001,28,0.02378579997457564
2022-07-25 14:29:52,DynamicDuo,new_nation_with_pop,valid,1101,31,0.028728328994475305
2022-07-25 14:29:52,DynamicDuo,new_nation_with_pop,valid,1201,34,0.035345655982382596
2022-07-25 14:29:52,DynamicDuo,new_nation_with_pop,valid,1301,37,0.04152710398193449
2022-07-25 14:29:52,DynamicDuo,new_nation_with_pop,valid,1401,40,0.04519222804810852
2022-07-25 14:29:52,DynamicDuo,new_nation_with_pop,valid,1501,42,0.05313666700385511
2022-07-25 14:29:52,DynamicDuo,new_nation_with_pop,valid,1601,44,0.05762153898831457
2022-07-25 14:29:52,DynamicDuo,new_nation_with_pop,valid,1701,47,0.06498094496782869
2022-07-25 14:29:52,DynamicDuo,new_nation_with_pop,valid,1801,49,0.06851523206569254
2022-07-25 14:29:53,DynamicDuo,new_nation_with_pop,valid,1901,53,0.07708563096821308
2022-07-25 14:29:53,DynamicDuo,new_nation_with_pop,valid,2001,56,0.0938161100493744
2022-07-25 14:29:53,DynamicDuo,new_nation_with_pop,valid,2101,58,0.09223276097327471
2022-07-25 14:29:53,DynamicDuo,new_nation_with_pop,valid,2201,61,0.10845681501086801
2022-07-25 14:29:53,DynamicDuo,new_nation_with_pop,valid,2301,64,0.1199232880026102
2022-07-25 14:29:53,DynamicDuo,new_nation_with_pop,valid,2401,67,0.12278325099032372
2022-07-25 14:29:53,DynamicDuo,new_nation_with_pop,valid,2501,72,0.14797977602574974
2022-07-25 14:29:53,DynamicDuo,new_nation_with_pop,valid,2601,76,0.15858212299644947
2022-07-25 14:29:54,DynamicDuo,new_nation_with_pop,valid,2701,79,0.18516459199599922
2022-07-25 14:29:54,DynamicDuo,new_nation_with_pop,valid,2801,82,0.2046844830038026
2022-07-25 14:29:54,DynamicDuo,new_nation_with_pop,valid,2901,84,0.1962639760458842
2022-07-25 14:29:54,DynamicDuo,new_nation_with_pop,valid,3001,88,0.21070686797611415
2022-07-25 14:29:54,DynamicDuo,new_nation_with_pop,valid,3101,91,0.2253014500020072
2022-07-25 14:29:55,DynamicDuo,new_nation_with_pop,valid,3201,94,0.24402936093974859
2022-07-25 14:29:55,DynamicDuo,new_nation_with_pop,valid,3301,97,0.287245856015943
2022-07-25 14:29:55,DynamicDuo,new_nation_with_pop,valid,3401,100,0.30031581001821905
2022-07-25 14:29:56,DynamicDuo,new_nation_with_pop,valid,3501,103,0.2976522370008752
2022-07-25 14:29:56,DynamicDuo,new_nation_with_pop,valid,3601,106,0.32010258198715746
2022-07-25 14:29:56,DynamicDuo,new_nation_with_pop,valid,3701,109,0.32744120992720127
2022-07-25 14:29:57,DynamicDuo,new_nation_with_pop,valid,3801,114,0.35980637604370713
2022-07-25 14:29:57,DynamicDuo,new_nation_with_pop,valid,3901,117,0.37613186007365584
2022-07-25 14:29:57,DynamicDuo,new_nation_with_pop,valid,4001,121,0.4057073480216786
2022-07-25 14:29:58,DynamicDuo,new_nation_with_pop,valid,4101,127,0.4599295000080019
2022-07-25 14:29:58,DynamicDuo,new_nation_with_pop,valid,4201,131,0.4764481500023976
2022-07-25 14:29:59,DynamicDuo,new_nation_with_pop,valid,4301,138,0.5316175819607452
2022-07-25 14:29:59,DynamicDuo,new_nation_with_pop,valid,4401,145,0.5942725589266047
2022-07-25 14:30:00,DynamicDuo,new_nation_with_pop,valid,4501,153,0.6628994229249656
2022-07-25 14:30:01,DynamicDuo,new_nation_with_pop,valid,4601,167,0.8024086960358545
2022-07-25 14:30:02,DynamicDuo,new_nation_with_pop,valid,4701,176,0.8966869789874181
2022-07-25 14:30:03,DynamicDuo,new_nation_with_pop,valid,4801,179,0.9081520900363103
2022-07-25 14:30:03,DynamicDuo,new_nation_n_states,valid,1,49789000,0.00441462395247072
2022-07-25 14:30:03,DynamicDuo,new_nation_n_states,valid,2,76926000,0.004830586025491357
2022-07-25 14:30:03,DynamicDuo,new_nation_n_states,valid,3,118712000,0.005134823964908719
2022-07-25 14:30:03,DynamicDuo,new_nation_n_states,valid,4,154428000,0.007934040040709078
2022-07-25 14:30:03,DynamicDuo,new_nation_n_states,valid,5,191738000,0.019546050927601755
2022-07-25 14:30:03,DynamicDuo,new_nation_n_states,valid,6,226030000,0.08031183108687401
2022-07-25 14:30:03,DynamicDuo,new_nation_n_states,valid,7,268659000,0.4733354690251872
2022-07-25 14:30:08,DynamicDuo,new_nation_n_states,valid,8,304633000,4.511375498026609
2022-07-25 14:30:13,DynamicDuo,new_nation_n_states,timeout,9,,,computation did not complete in 5 seconds or less
2022-07-25 14:30:26,Everly & Yang,new_nation_with_pop,error,,,,"exception: ('Connectivity is undefined ', 'for the null graph.')"
2022-07-25 14:30:27,Everly & Yang,new_nation_n_states,error,,,,"exception: ('Connectivity is undefined ', 'for the null graph.')"
2022-07-25 14:30:40,ABOVE C,new_nation_with_pop,valid,1,1,0.02562482701614499
2022-07-25 14:30:41,ABOVE C,new_nation_with_pop,valid,101,3,0.6719958019675687
2022-07-25 14:30:41,ABOVE C,new_nation_with_pop,valid,201,5,0.11990245804190636
2022-07-25 14:30:41,ABOVE C,new_nation_with_pop,valid,301,8,0.32693039102014154
2022-07-25 14:30:42,ABOVE C,new_nation_with_pop,valid,401,10,0.48183237097691745
2022-07-25 14:30:44,ABOVE C,new_nation_with_pop,valid,501,13,1.7606545059243217
2022-07-25 14:30:47,ABOVE C,new_nation_with_pop,valid,601,15,3.3040929940762
2022-07-25 14:30:52,ABOVE C,new_nation_with_pop,timeout,701,,,computation did not complete in 5 seconds or less
2022-07-25 14:30:52,ABOVE C,new_nation_n_states,valid,1,49789000,0.020368515979498625
2022-07-25 14:30:52,ABOVE C,new_nation_n_states,valid,2,76926000,0.03501604404300451
2022-07-25 14:30:52,ABOVE C,new_nation_n_states,valid,3,118712000,0.05580963904503733
2022-07-25 14:30:52,ABOVE C,new_nation_n_states,valid,4,154428000,0.08136097202077508
2022-07-25 14:30:52,ABOVE C,new_nation_n_states,valid,5,191738000,0.11222194798756391
2022-07-25 14:30:53,ABOVE C,new_nation_n_states,valid,6,226030000,0.1498046820051968
2022-07-25 14:30:53,ABOVE C,new_nation_n_states,valid,7,268659000,0.1956796379527077
2022-07-25 14:30:53,ABOVE C,new_nation_n_states,valid,8,304633000,0.25852345605380833
2022-07-25 14:30:53,ABOVE C,new_nation_n_states,valid,9,345735000,0.3718407819978893
2022-07-25 14:30:54,ABOVE C,new_nation_n_states,valid,10,389680000,0.5983723599929363
2022-07-25 14:30:55,ABOVE C,new_nation_n_states,valid,11,431692000,0.9140036609023809
2022-07-25 14:30:56,ABOVE C,new_nation_n_states,valid,12,479096000,1.2849790280451998
2022-07-25 14:30:58,ABOVE C,new_nation_n_states,valid,13,525844000,1.602937938994728
2022-07-25 14:31:00,ABOVE C,new_nation_n_states,valid,14,568440000,1.865173614001833
2022-07-25 14:31:02,ABOVE C,new_nation_n_states,valid,15,612445000,2.23511857597623
2022-07-25 14:31:05,ABOVE C,new_nation_n_states,valid,16,648543000,2.700962294009514
2022-07-25 14:31:09,ABOVE C,new_nation_n_states,valid,17,686157000,3.948337606037967
2022-07-25 14:31:14,ABOVE C,new_nation_n_states,timeout,18,,,computation did not complete in 5 seconds or less
2022-07-25 14:31:28,Ctrl Alt Elite,new_nation_with_pop,valid,1,1,0.004596333019435406
2022-07-25 14:31:28,Ctrl Alt Elite,new_nation_with_pop,valid,101,3,0.004281262983568013
2022-07-25 14:31:28,Ctrl Alt Elite,new_nation_with_pop,valid,201,6,0.005225438973866403
2022-07-25 14:31:28,Ctrl Alt Elite,new_nation_with_pop,valid,301,9,0.0064483690075576305
2022-07-25 14:31:28,Ctrl Alt Elite,new_nation_with_pop,valid,401,11,0.007249986054375768
2022-07-25 14:31:28,Ctrl Alt Elite,new_nation_with_pop,valid,501,14,0.009150136029347777
2022-07-25 14:31:28,Ctrl Alt Elite,new_nation_with_pop,valid,601,17,0.011332658003084362
2022-07-25 14:31:28,Ctrl Alt Elite,new_nation_with_pop,valid,701,20,0.014560008887201548
2022-07-25 14:31:28,Ctrl Alt Elite,new_nation_with_pop,valid,801,22,0.01748799195047468
2022-07-25 14:31:28,Ctrl Alt Elite,new_nation_with_pop,valid,901,25,0.020146152935922146
2022-07-25 14:31:28,Ctrl Alt Elite,new_nation_with_pop,valid,1001,28,0.024513643002137542
2022-07-25 14:31:28,Ctrl Alt Elite,new_nation_with_pop,valid,1101,31,0.028883049031719565
2022-07-25 14:31:28,Ctrl Alt Elite,new_nation_with_pop,valid,1201,34,0.03556886001024395
